id,text,label
276,நான் #உடையார் அனைத்து சாதியும் ஒன்றினைந்து நாடக காதல் ரஞ்சித் திருமா போன்ற தெருநாய்களை ஒழிகக் வேண்டும்...,Offensive_Targeted_Insult_Group
277,Thipramahadevi pradeep padaiyachi  sarpaha valthugal,Not_offensive
278,Last dialogue suit for all fans,Not_offensive
279,சிறப்பு விஜய் அண்ணா. வெற்றிபெற என் வாழ்த்துக்கள்.,Not_offensive
280,ஹே..... இது 96... யார ஏமாத்துறீங்க... பங்ங்ங்ங்கம்ம்ம்ம்ம்ம்.....,Offensive_Targeted_Insult_Group
281,விஜய் ரசிகர்கள் சார்பாக சீறு திரைப்படம் வெற்றி பெற வாழ்த்துக்கள்,Not_offensive
282,வடக்கு வன்னியர் சார்பாக படம் வெற்றி பெற வாழ்த்துகள்,Not_offensive
283,thalaivaaa....sweet sapta mathitiye pru feeling thalaivaaa... waiting pongal ..,Not_offensive
284,Masss masss yethana mura venunalu pakkala,Not_offensive
285,After BIGIL poster released like here .......,Not_offensive
286,Indha movie hit aavudhu vurudhi,Offensive_Targeted_Insult_Individual
287,மிஷ்கின் சார் தீவிர ரசிகன் நான் அவா் ஒவ்வாெரு சீன்ஸ்சும் அருமையா செதுக்கி இருப்பாா் அவா் தல அஜித்துடன் கூட்டனி சோ்ந்தால் அழகா இருக்கும்,Not_offensive
288,Pink movie ka remake action movie kar diya but AB was best,not-Tamil
289,Nice movie Anna  mass silent action,Not_offensive
290,Indian petta super star Rejani sir,Not_offensive
291,"Dhanush intha padathula nadikkavae theriyala, vazhlthuru karuya",Offensive_Targeted_Insult_Individual
292,Stallin ad mayira thukunga da... kadupula dislike paniten...,Offensive_Untargetede
293,Tribute to 2.0 Support us #2.0 #shankar sir #Rajani sir,Not_offensive
294,Epo vanthalum thalapathy tha vasooool mannan likes allu vidum,Not_offensive
295,all thala fans ellaarum oru addadance pottudu ponga,Not_offensive
296,Unnaya police velaikku thappa select pannitanunga,Offensive_Targeted_Insult_Group
297,2.06 sema serupadi to thalaivar,Offensive_Untargetede
298,God of Bgm Thalaivan Yuvan ku oru like ah podu.. 🤩🤗,Not_offensive
299,Suriya Annan vere levelaa chuma nerepuchitta,Not_offensive
300,Wow   Super Star  RajiniKanth Fan's  like Vesukondi   ట్రైలర్ అదిరింది,not-Tamil
301,style la irukkena?? .... naturally!!!  Vera level thalaiva,Not_offensive
302,Itha paathu dislike pannravanga potta pasanga aambalaya iruntha dislike pannathinga haters ungala like panna sollala aana dislike pannathinga otha panninga potta pasanga,Offensive_Untargetede
303,Padippu Mattum Eduthukudave Mudiyathu Sidhambaram....Slang and Dialogue...super,Not_offensive
304,அசுரன் ப. பெருமாள்  காலா படம்லா சமூகநீதி அப்ப திரௌபதி சாதி படமா. மற்ற சமூகத்தை ஏமாற்றும் நாடக காதல் கும்பலை பற்றி கதை. உங்கலுக்கு ஏன்டா வலிக்குது. அப்ப அதை செய்வது நீங்களா,Offensive_Targeted_Insult_Group
305,marna mass       suryaaaaaaaaaaaaaaaaaaaaaa is back,Not_offensive
306,"padam pakka mass , teaser 11 million",Not_offensive
307,121k like in 45  minit,Not_offensive
308,Dhanush sir ku Ella get up um set aagudhu,Not_offensive
309,Trailer podicha vanga mattum like pannugo,Not_offensive
310,Dai oru vayasanavara pottu enda ippidi paduthuringa.....,Offensive_Targeted_Insult_Individual
311,semma bgm. awesome  santosh narayanan,Not_offensive
312,Kattaya vachi car ye kavutthitiye thalivaaaaa..,Not_offensive
313,"நான் ஒரு தளபதி விஜய் ரசிகன். அதே சமயம் திரு அஜித் அவர்களை மிகவும் பிடிக்கும். நல்ல திறமை வாய்ந்த மனிதன் ஆனால் பல சமயங்களில் சரியான கதை மற்றும் இயக்குனர் இவர் தேர்வு செய்வது இல்லை. பில்லா, மங்காத்தா, ஆரம்பம் படத்துக்கு பிறகு இவருக்கு நல்ல படம் அமைய இல்லை. வரும் காலங்களில் இவர் தனது திறமைக்கு ஏற்ப்ப நல்ல கதை இயக்குனர் தேர்ந்தெடுப்பார் என்று நம்புகிறேன்.",Not_offensive
314,Marana kalai of rajini's political stand 🤣🤣🤣,Not_offensive
315,Thalaivar   fans  hit  like,Not_offensive
316,Semma  THALA   veera  leveal   THALA,Not_offensive
317,"Karthik subbaraj yaaru da ne, una dhan da nanga ithana varsham theditu irundhom, thanks for creating the marana rajinism",Not_offensive
318,over 700k likes and 20million views,Not_offensive
319,தரம் கெட்ட தலைவன் முகத்தை வெளிப்படுத்தி உள்ளார்கள்...  இது பொழுதுபோக்கு படம் அல்ல  இந்த கால பெண்கள் விழிப்புணர்வு பெற தயாரிக்கப்பட்ட ஒரு காவியம்...   நாடக காதல் கும்பலின் மூலம் வாழ்க்கையை தொலைக்காமல் வாழ வழி சொல்லும் காவியம்...  மிகப்பெரிய அளவில் வெற்றி வாகை சூட நல்வாழ்த்துக்கள்,Not_offensive
320,Ajith citizen film wakkala ikee,not-Tamil
321,Pottu Taaku! Pottu Takku! Semma treat maaa!,Not_offensive
322,Idhu Vera leval trailer pa..... BGM Ayo .............,Not_offensive
323,Super trailer namma movie Namma annaVIJAY avargalutayathu,Not_offensive
324,"Mannu seri, ponnu Enna porulaa? Oru manishiyaa property aa paarkudhu.. naadu nasamaga Dan poga pogudhu.. pollachi issue la maatunavan la endha caste nu therila ye.. epdium aandai yaa Dan irupaanga pola.. paarpan kitta adimaiyaa irundhaalum ivanukku innoru adimai venum..",Offensive_Targeted_Insult_Group
325,ஒரு கவுண்டனாக இப்படம் மாபெரும் வெற்றியடைய வாழ்த்துக்கள்,Not_offensive
326,எத்தனை பேர் இங்கிலிஸ்ல உள்ள படத்தோட பேர தப்பா படிச்சது,Offensive_Targeted_Insult_Group
327,Yogi babu koko 500k Super star rajinikanth ku 374k tha thu thu entha vayasula ethu thavaiya da,Offensive_Untargetede
328,ஒருவனுக்கு அவன் ஜாதி மதம் சொந்தம் பந்தம் இனம் தாய்மொழி  தாய்நாடு என அனைத்தும் பெரிதுதான்...,Not_offensive
329,Enda inum jathi jathinu film vaichu idhu pandriga...tamil Pan badu evlo ..evlo tamilnatula alichu pona viseyam evlo iruku...adala vitutu.  Enda makala jathiya thundi videraga..idhual film ah da thuu,Offensive_Targeted_Insult_Individual
330,Thala da tamilnadu mass da thala da...........,Not_offensive
331,Kaithi padam paathutu vanthu trailer paakravanga like,Not_offensive
332,உங்களிடம் என்னுடைய கேள்வி. நான் இந்த நாடக காதலை நேரில் சந்தித்த அனுபவம் உள்ளவன். நான் நாடக காதலை மிகவும் வண்மையாக எதிர்பவன். எனது சாதி தேவேந்திர குல வேளாளர் நாங்கள் சாதிய பட்டியல் வெளியேற்றத்தை வேண்டி போராடுபவர்கள். நாங்கள் கல்வி மற்றும் ஒழுக்கம் மட்டுமே எங்களை முன்னேற்றும் என்ற கொள்கையை அடிப்படையாகக் கொண்டவர்கள் ஆனால் எங்களையும் நாடக காதல் கும்பலுடன் சேர்த்து பார்ப்பது சரியா? அசுரன் திரைப்படம் எங்களுடைய கண்ணீர் வரலாறு அதையும் சேர்த்து இகழ்ந்து பேசுவது சரியா? எங்களை தனிமைபடுத்துவது சரியா? மனம் வருந்தி கேட்கிறேன்.,Not_offensive
333,Viswasatha kaatrathuku  innorthangala yean  asingapaduthuringa.... inimel thala fans yarum asingapaduthamatanganu nenaikuren... naanum thala fan than,Not_offensive
334,Bro starting dialogue la konjam thimiru irikae. Thappa irikae bro.,Not_offensive
335,I'M WAITING FOR THIS MASS ENTRY OF LALETTAN & SURIYANNAN....,Not_offensive
336,திரௌபதி படம் மிகப்பெரிய வெற்றியடைய எனது மனமார்ந்த வாழ்த்துக்கள்,Not_offensive
337,Mohanlal is looking like Narendra modi,Offensive_Targeted_Insult_Individual
338,Epdi naraya.. Naraya.. Naraya..naraya..naraya..naraya..this is ajith kumar roar..,Not_offensive
339,Full & Full action movie nu nenaikiran!!!!,Not_offensive
340,Yedraaaaaaa anda ascaar award ah this film will sure gonna a huge one of Dhanush,Not_offensive
341,Soon 1M Likes  Before Movie Release Kandippa Vantudum,Not_offensive
342,Thala sema maassss solla varthaye illa,Not_offensive
343,Evlo naal tha Diwali kku unga Vijay ae varuvaruu   Intha yr Diwali enga anne  #kaithi   Naaanga thaa,Not_offensive
344,Coments paathale sirippu varuthu'nu solluravanga mattum like ...,Not_offensive
345,bank la kaasu collection pandra pune char nenaikuren,Offensive_Targeted_Insult_Individual
346,நாமக்கல் மாவட்ட சோழிய வெள்ளாள சமுதாயம். சார்பாக திரௌபதி  படம் வெற்றி பெற வாழ்த்துகள்.,Not_offensive
347,Kangana doesn't look like j Amma,Offensive_Targeted_Insult_Individual
348,"நான் தேவர், எனது மற்றும் என்னை சார்ந்தோர்களின் ஆதரவு திரௌபதிக்கு உண்டு",Not_offensive
349,Saamy 2 - no Trisha 2.0 - No Aishwarya rai  Anyways Shankar & Rajinikkaga paapom,Not_offensive
350,Vere Level #Thalaaa  Heavy Trailer  #marana_mass,Not_offensive
351,"Ultimate unnaku yaravathu palaya friend irukagala ,,nambatha",Not_offensive
352,இப்படம் வெற்றி பெற சென்னை வன்னியர்கள் சார்பாக வாழ்துகிறோம்... ...,Not_offensive
353,surya Anna s3 marana mass teaser,Not_offensive
354,Vjs fans hit like like,Not_offensive
355,Thala naa mass  Mass naa Thala,Not_offensive
356,இதில்  தலீத் சமுதாயம் தவிர மற்ற அனைத்து சமுதாய மக்களும் பாதிக்கப்பட்டு ஆதரவு கொடுக்குராங்களை ஆதரவுக்கு நன்றி  வெற்றி! வெற்றி ! வெற்றி !,Not_offensive
357,Ajith ku set agala.. No mass scene,Not_offensive
358,Verithanama irukum Mannu ponnu rendum mukkiyam sema,Not_offensive
359,I like kaappaan more than ngk,Not_offensive
360,Vera level nanpa. Padam vetri adaiya vendukiren. Sila koottathukku adi verthurukkum,Not_offensive
361,Anna dialogu lam vera level na mass NJK,Not_offensive
362,Probably a super-hit movie.. Script s very unique..,Not_offensive
363,September 8 ( Today )...13 Years Of Sillunu Oru Kaadhal .,Not_offensive
